sentence,component_id,component_name,confidence,source
4,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.0,entity
5,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.0,entity
6,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.0,entity
8,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.0,entity
9,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.0,entity
14,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.0,entity
15,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.0,entity
19,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.0,entity
20,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.0,entity
21,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.0,entity
26,_XuNf4FkJEeyewPSmlgszyA,Apps,1.0,entity
30,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.0,entity
36,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.0,entity
37,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.0,entity
46,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.0,entity
48,_RDHFIFwPEeyiuNx_RO7j-Q,Redis DB,1.0,entity
49,_RDHFIFwPEeyiuNx_RO7j-Q,Redis DB,1.0,entity
51,_XuNf4FkJEeyewPSmlgszyA,Apps,1.0,entity
52,_XuNf4FkJEeyewPSmlgszyA,Apps,1.0,entity
54,_XuNf4FkJEeyewPSmlgszyA,Apps,1.0,entity
57,_9wZIcFkHEeyewPSmlgszyA,FSESL,1.0,entity
58,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.0,entity
59,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.0,entity
60,_XuNf4FkJEeyewPSmlgszyA,Apps,1.0,entity
60,_9wZIcFkHEeyewPSmlgszyA,FSESL,1.0,entity
60,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.0,entity
62,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.0,entity
63,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.0,entity
68,_oN4CMFkHEeyewPSmlgszyA,kurento,1.0,entity
69,_oN4CMFkHEeyewPSmlgszyA,kurento,1.0,entity
70,_s0aIcFkHEeyewPSmlgszyA,WebRTC-SFU,1.0,entity
72,_nwrCMFwPEeyiuNx_RO7j-Q,FreeSWITCH,1.0,entity
72,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.0,entity
73,_0e5u8FkHEeyewPSmlgszyA,HTML5 Client,1.0,entity
78,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.0,entity
79,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.0,entity
47,_6sergFkHEeyewPSmlgszyA,Redis PubSub,1.0,entity
12,_yGgUMFkHEeyewPSmlgszyA,HTML5 Server,1.0,coreference
38,_4yx-8FkHEeyewPSmlgszyA,BBB web,1.0,coreference
53,_XuNf4FkJEeyewPSmlgszyA,Apps,1.0,coreference
58,_9wZIcFkHEeyewPSmlgszyA,FSESL,1.0,coreference
77,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.0,coreference
79,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.0,coreference
80,_2BgxMFkHEeyewPSmlgszyA,Presentation Conversion,1.0,coreference
