sentence,component_id,component_name,confidence,source
1,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
1,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
1,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
1,_zUmhEKESEeu-mYqkDskRow,Common,1.0,entity
1,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.0,entity
1,_EIoe8KETEeu-mYqkDskRow,E2E,1.0,entity
1,_GaP8QKETEeu-mYqkDskRow,Client,1.0,entity
5,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
7,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
9,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
9,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.0,entity
10,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.0,entity
15,_EIoe8KETEeu-mYqkDskRow,E2E,1.0,entity
18,_GaP8QKETEeu-mYqkDskRow,Client,1.0,entity
20,_zUmhEKESEeu-mYqkDskRow,Common,1.0,entity
25,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
29,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
47,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
68,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
77,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
81,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
85,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
88,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
97,_1lMqsKESEeu-mYqkDskRow,UI,1.0,entity
97,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
101,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
118,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
122,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
123,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
128,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
129,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
131,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
137,_KGVMcKETEeu-mYqkDskRow,GAE Datastore,1.0,entity
155,_zUmhEKESEeu-mYqkDskRow,Common,1.0,entity
163,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.0,entity
174,_zUmhEKESEeu-mYqkDskRow,Common,1.0,entity
175,_zUmhEKESEeu-mYqkDskRow,Common,1.0,entity
176,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,entity
177,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,entity
185,_EIoe8KETEeu-mYqkDskRow,E2E,1.0,entity
194,_GaP8QKETEeu-mYqkDskRow,Client,1.0,entity
16,_EIoe8KETEeu-mYqkDskRow,E2E,1.0,coreference
19,_GaP8QKETEeu-mYqkDskRow,Client,1.0,coreference
24,_1lMqsKESEeu-mYqkDskRow,UI,1.0,coreference
27,_1lMqsKESEeu-mYqkDskRow,UI,1.0,coreference
30,_1lMqsKESEeu-mYqkDskRow,UI,1.0,coreference
78,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,coreference
85,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,coreference
96,_3LCnIKESEeu-mYqkDskRow,Logic,1.0,coreference
119,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,coreference
120,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,coreference
125,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,coreference
127,_zUmhEKESEeu-mYqkDskRow,Common,1.0,coreference
131,_9JlCIKESEeu-mYqkDskRow,Storage,1.0,coreference
156,_zUmhEKESEeu-mYqkDskRow,Common,1.0,coreference
168,_Bae2oKETEeu-mYqkDskRow,Test Driver,1.0,coreference
186,_EIoe8KETEeu-mYqkDskRow,E2E,1.0,coreference
196,_GaP8QKETEeu-mYqkDskRow,Client,1.0,coreference
