sentence_id,target_id
1,_0e5u8FkHEeyewPSmlgszyA
1,_2BgxMFkHEeyewPSmlgszyA
1,_4yx-8FkHEeyewPSmlgszyA
1,_9wZIcFkHEeyewPSmlgszyA
1,_RDHFIFwPEeyiuNx_RO7j-Q
1,_XuNf4FkJEeyewPSmlgszyA
1,_kvWs4FkHEeyewPSmlgszyA
1,_nwrCMFwPEeyiuNx_RO7j-Q
1,_s0aIcFkHEeyewPSmlgszyA
1,_yGgUMFkHEeyewPSmlgszyA
2,_0e5u8FkHEeyewPSmlgszyA
2,_2BgxMFkHEeyewPSmlgszyA
2,_4yx-8FkHEeyewPSmlgszyA
2,_RDHFIFwPEeyiuNx_RO7j-Q
2,_XuNf4FkJEeyewPSmlgszyA
2,_kvWs4FkHEeyewPSmlgszyA
2,_nwrCMFwPEeyiuNx_RO7j-Q
2,_oN4CMFkHEeyewPSmlgszyA
2,_s0aIcFkHEeyewPSmlgszyA
2,_yGgUMFkHEeyewPSmlgszyA
4,_0e5u8FkHEeyewPSmlgszyA
4,_2BgxMFkHEeyewPSmlgszyA
4,_4yx-8FkHEeyewPSmlgszyA
4,_s0aIcFkHEeyewPSmlgszyA
5,_0e5u8FkHEeyewPSmlgszyA
5,_4yx-8FkHEeyewPSmlgszyA
5,_oN4CMFkHEeyewPSmlgszyA
5,_s0aIcFkHEeyewPSmlgszyA
6,_0e5u8FkHEeyewPSmlgszyA
6,_4yx-8FkHEeyewPSmlgszyA
7,_0e5u8FkHEeyewPSmlgszyA
7,_yGgUMFkHEeyewPSmlgszyA
8,_2BgxMFkHEeyewPSmlgszyA
8,_4yx-8FkHEeyewPSmlgszyA
8,_yGgUMFkHEeyewPSmlgszyA
9,_0e5u8FkHEeyewPSmlgszyA
9,_4yx-8FkHEeyewPSmlgszyA
9,_yGgUMFkHEeyewPSmlgszyA
10,_0e5u8FkHEeyewPSmlgszyA
10,_yGgUMFkHEeyewPSmlgszyA
11,_0e5u8FkHEeyewPSmlgszyA
11,_2BgxMFkHEeyewPSmlgszyA
11,_6sergFkHEeyewPSmlgszyA
11,_XuNf4FkJEeyewPSmlgszyA
12,_0e5u8FkHEeyewPSmlgszyA
12,_6sergFkHEeyewPSmlgszyA
12,_XuNf4FkJEeyewPSmlgszyA
12,_yGgUMFkHEeyewPSmlgszyA
13,_0e5u8FkHEeyewPSmlgszyA
13,_yGgUMFkHEeyewPSmlgszyA
14,_0e5u8FkHEeyewPSmlgszyA
14,_2BgxMFkHEeyewPSmlgszyA
14,_4yx-8FkHEeyewPSmlgszyA
14,_XuNf4FkJEeyewPSmlgszyA
14,_nwrCMFwPEeyiuNx_RO7j-Q
14,_oN4CMFkHEeyewPSmlgszyA
14,_s0aIcFkHEeyewPSmlgszyA
14,_yGgUMFkHEeyewPSmlgszyA
15,_4yx-8FkHEeyewPSmlgszyA
15,_oN4CMFkHEeyewPSmlgszyA
15,_s0aIcFkHEeyewPSmlgszyA
15,_yGgUMFkHEeyewPSmlgszyA
16,_0e5u8FkHEeyewPSmlgszyA
16,_4yx-8FkHEeyewPSmlgszyA
16,_yGgUMFkHEeyewPSmlgszyA
17,_4yx-8FkHEeyewPSmlgszyA
17,_yGgUMFkHEeyewPSmlgszyA
18,_4yx-8FkHEeyewPSmlgszyA
18,_yGgUMFkHEeyewPSmlgszyA
19,_0e5u8FkHEeyewPSmlgszyA
19,_4yx-8FkHEeyewPSmlgszyA
19,_6sergFkHEeyewPSmlgszyA
19,_yGgUMFkHEeyewPSmlgszyA
20,_0e5u8FkHEeyewPSmlgszyA
20,_4yx-8FkHEeyewPSmlgszyA
20,_yGgUMFkHEeyewPSmlgszyA
21,_0e5u8FkHEeyewPSmlgszyA
21,_4yx-8FkHEeyewPSmlgszyA
21,_yGgUMFkHEeyewPSmlgszyA
23,_0e5u8FkHEeyewPSmlgszyA
23,_4yx-8FkHEeyewPSmlgszyA
23,_6sergFkHEeyewPSmlgszyA
23,_yGgUMFkHEeyewPSmlgszyA
24,_0e5u8FkHEeyewPSmlgszyA
24,_6sergFkHEeyewPSmlgszyA
24,_XuNf4FkJEeyewPSmlgszyA
24,_yGgUMFkHEeyewPSmlgszyA
25,_0e5u8FkHEeyewPSmlgszyA
25,_6sergFkHEeyewPSmlgszyA
25,_9wZIcFkHEeyewPSmlgszyA
25,_RDHFIFwPEeyiuNx_RO7j-Q
25,_XuNf4FkJEeyewPSmlgszyA
25,_yGgUMFkHEeyewPSmlgszyA
26,_0e5u8FkHEeyewPSmlgszyA
26,_4yx-8FkHEeyewPSmlgszyA
26,_6sergFkHEeyewPSmlgszyA
27,_s0aIcFkHEeyewPSmlgszyA
28,_4yx-8FkHEeyewPSmlgszyA
29,_6sergFkHEeyewPSmlgszyA
29,_RDHFIFwPEeyiuNx_RO7j-Q
30,_0e5u8FkHEeyewPSmlgszyA
30,_yGgUMFkHEeyewPSmlgszyA
31,_nwrCMFwPEeyiuNx_RO7j-Q
32,_4yx-8FkHEeyewPSmlgszyA
34,_0e5u8FkHEeyewPSmlgszyA
34,_4yx-8FkHEeyewPSmlgszyA
35,_4yx-8FkHEeyewPSmlgszyA
35,_yGgUMFkHEeyewPSmlgszyA
36,_4yx-8FkHEeyewPSmlgszyA
36,_RDHFIFwPEeyiuNx_RO7j-Q
36,_yGgUMFkHEeyewPSmlgszyA
37,_4yx-8FkHEeyewPSmlgszyA
37,_XuNf4FkJEeyewPSmlgszyA
38,_0e5u8FkHEeyewPSmlgszyA
38,_4yx-8FkHEeyewPSmlgszyA
38,_XuNf4FkJEeyewPSmlgszyA
38,_yGgUMFkHEeyewPSmlgszyA
39,_4yx-8FkHEeyewPSmlgszyA
39,_XuNf4FkJEeyewPSmlgszyA
40,_0e5u8FkHEeyewPSmlgszyA
40,_4yx-8FkHEeyewPSmlgszyA
40,_XuNf4FkJEeyewPSmlgszyA
41,_0e5u8FkHEeyewPSmlgszyA
41,_4yx-8FkHEeyewPSmlgszyA
41,_kvWs4FkHEeyewPSmlgszyA
41,_nwrCMFwPEeyiuNx_RO7j-Q
41,_oN4CMFkHEeyewPSmlgszyA
41,_s0aIcFkHEeyewPSmlgszyA
41,_yGgUMFkHEeyewPSmlgszyA
42,_4yx-8FkHEeyewPSmlgszyA
42,_XuNf4FkJEeyewPSmlgszyA
43,_0e5u8FkHEeyewPSmlgszyA
43,_4yx-8FkHEeyewPSmlgszyA
43,_XuNf4FkJEeyewPSmlgszyA
43,_yGgUMFkHEeyewPSmlgszyA
44,_6sergFkHEeyewPSmlgszyA
44,_RDHFIFwPEeyiuNx_RO7j-Q
44,_s0aIcFkHEeyewPSmlgszyA
45,_6sergFkHEeyewPSmlgszyA
45,_RDHFIFwPEeyiuNx_RO7j-Q
45,_XuNf4FkJEeyewPSmlgszyA
46,_6sergFkHEeyewPSmlgszyA
46,_RDHFIFwPEeyiuNx_RO7j-Q
47,_6sergFkHEeyewPSmlgszyA
47,_RDHFIFwPEeyiuNx_RO7j-Q
47,_kvWs4FkHEeyewPSmlgszyA
48,_2BgxMFkHEeyewPSmlgszyA
49,_XuNf4FkJEeyewPSmlgszyA
50,_0e5u8FkHEeyewPSmlgszyA
50,_2BgxMFkHEeyewPSmlgszyA
50,_4yx-8FkHEeyewPSmlgszyA
50,_XuNf4FkJEeyewPSmlgszyA
50,_s0aIcFkHEeyewPSmlgszyA
51,_0e5u8FkHEeyewPSmlgszyA
51,_2BgxMFkHEeyewPSmlgszyA
51,_4yx-8FkHEeyewPSmlgszyA
51,_6sergFkHEeyewPSmlgszyA
51,_XuNf4FkJEeyewPSmlgszyA
51,_yGgUMFkHEeyewPSmlgszyA
52,_0e5u8FkHEeyewPSmlgszyA
52,_4yx-8FkHEeyewPSmlgszyA
52,_RDHFIFwPEeyiuNx_RO7j-Q
52,_XuNf4FkJEeyewPSmlgszyA
52,_kvWs4FkHEeyewPSmlgszyA
52,_oN4CMFkHEeyewPSmlgszyA
52,_s0aIcFkHEeyewPSmlgszyA
52,_yGgUMFkHEeyewPSmlgszyA
54,_4yx-8FkHEeyewPSmlgszyA
54,_6sergFkHEeyewPSmlgszyA
55,_9wZIcFkHEeyewPSmlgszyA
56,_9wZIcFkHEeyewPSmlgszyA
56,_XuNf4FkJEeyewPSmlgszyA
56,_kvWs4FkHEeyewPSmlgszyA
56,_nwrCMFwPEeyiuNx_RO7j-Q
56,_s0aIcFkHEeyewPSmlgszyA
57,_0e5u8FkHEeyewPSmlgszyA
57,_9wZIcFkHEeyewPSmlgszyA
57,_nwrCMFwPEeyiuNx_RO7j-Q
57,_s0aIcFkHEeyewPSmlgszyA
58,_6sergFkHEeyewPSmlgszyA
58,_9wZIcFkHEeyewPSmlgszyA
58,_RDHFIFwPEeyiuNx_RO7j-Q
58,_XuNf4FkJEeyewPSmlgszyA
58,_nwrCMFwPEeyiuNx_RO7j-Q
59,_6sergFkHEeyewPSmlgszyA
59,_9wZIcFkHEeyewPSmlgszyA
59,_kvWs4FkHEeyewPSmlgszyA
59,_nwrCMFwPEeyiuNx_RO7j-Q
59,_s0aIcFkHEeyewPSmlgszyA
59,_yGgUMFkHEeyewPSmlgszyA
60,_9wZIcFkHEeyewPSmlgszyA
60,_nwrCMFwPEeyiuNx_RO7j-Q
61,_9wZIcFkHEeyewPSmlgszyA
61,_nwrCMFwPEeyiuNx_RO7j-Q
62,_0e5u8FkHEeyewPSmlgszyA
62,_nwrCMFwPEeyiuNx_RO7j-Q
62,_oN4CMFkHEeyewPSmlgszyA
62,_s0aIcFkHEeyewPSmlgszyA
63,_0e5u8FkHEeyewPSmlgszyA
63,_4yx-8FkHEeyewPSmlgszyA
63,_XuNf4FkJEeyewPSmlgszyA
63,_nwrCMFwPEeyiuNx_RO7j-Q
63,_oN4CMFkHEeyewPSmlgszyA
63,_s0aIcFkHEeyewPSmlgszyA
63,_yGgUMFkHEeyewPSmlgszyA
64,_9wZIcFkHEeyewPSmlgszyA
64,_nwrCMFwPEeyiuNx_RO7j-Q
65,_0e5u8FkHEeyewPSmlgszyA
65,_2BgxMFkHEeyewPSmlgszyA
65,_kvWs4FkHEeyewPSmlgszyA
65,_oN4CMFkHEeyewPSmlgszyA
65,_s0aIcFkHEeyewPSmlgszyA
66,_oN4CMFkHEeyewPSmlgszyA
66,_s0aIcFkHEeyewPSmlgszyA
67,_oN4CMFkHEeyewPSmlgszyA
67,_s0aIcFkHEeyewPSmlgszyA
68,_nwrCMFwPEeyiuNx_RO7j-Q
68,_oN4CMFkHEeyewPSmlgszyA
68,_s0aIcFkHEeyewPSmlgszyA
69,_0e5u8FkHEeyewPSmlgszyA
69,_4yx-8FkHEeyewPSmlgszyA
69,_nwrCMFwPEeyiuNx_RO7j-Q
69,_oN4CMFkHEeyewPSmlgszyA
69,_s0aIcFkHEeyewPSmlgszyA
69,_yGgUMFkHEeyewPSmlgszyA
70,_0e5u8FkHEeyewPSmlgszyA
70,_4yx-8FkHEeyewPSmlgszyA
70,_9wZIcFkHEeyewPSmlgszyA
70,_nwrCMFwPEeyiuNx_RO7j-Q
71,_0e5u8FkHEeyewPSmlgszyA
71,_nwrCMFwPEeyiuNx_RO7j-Q
71,_oN4CMFkHEeyewPSmlgszyA
71,_s0aIcFkHEeyewPSmlgszyA
71,_yGgUMFkHEeyewPSmlgszyA
72,_0e5u8FkHEeyewPSmlgszyA
72,_kvWs4FkHEeyewPSmlgszyA
72,_oN4CMFkHEeyewPSmlgszyA
72,_s0aIcFkHEeyewPSmlgszyA
73,_0e5u8FkHEeyewPSmlgszyA
73,_2BgxMFkHEeyewPSmlgszyA
73,_yGgUMFkHEeyewPSmlgszyA
74,_0e5u8FkHEeyewPSmlgszyA
74,_2BgxMFkHEeyewPSmlgszyA
74,_oN4CMFkHEeyewPSmlgszyA
74,_yGgUMFkHEeyewPSmlgszyA
75,_2BgxMFkHEeyewPSmlgszyA
76,_0e5u8FkHEeyewPSmlgszyA
