sentence_id,target_id
1,_ahv3gL0YEeSAHuL4ItXOLQ
1,_st2Y0HDrEeSqnN80MQ2uGw
2,_5LN7MLg2EeSNPorBlo7x9g
2,_ahv3gL0YEeSAHuL4ItXOLQ
2,_tBjC0HDpEeSqnN80MQ2uGw
3,_ahv3gL0YEeSAHuL4ItXOLQ
3,_st2Y0HDrEeSqnN80MQ2uGw
3,_tBjC0HDpEeSqnN80MQ2uGw
4,_5LN7MLg2EeSNPorBlo7x9g
4,_9eK7YHDrEeSqnN80MQ2uGw
4,_Fslt8OXSEeSa__lJ2-JCxw
4,_ahv3gL0YEeSAHuL4ItXOLQ
4,_p_EeYHDrEeSqnN80MQ2uGw
4,_qxAiILg7EeSNPorBlo7x9g
4,_tBjC0HDpEeSqnN80MQ2uGw
5,_5LN7MLg2EeSNPorBlo7x9g
5,_9eK7YHDrEeSqnN80MQ2uGw
5,_B5geQHDsEeSqnN80MQ2uGw
5,_Fslt8OXSEeSa__lJ2-JCxw
5,_ahv3gL0YEeSAHuL4ItXOLQ
5,_j5vZQLhEEeSNPorBlo7x9g
5,_p_EeYHDrEeSqnN80MQ2uGw
5,_qxAiILg7EeSNPorBlo7x9g
5,_st2Y0HDrEeSqnN80MQ2uGw
5,_tBjC0HDpEeSqnN80MQ2uGw
6,_9eK7YHDrEeSqnN80MQ2uGw
6,_Fslt8OXSEeSa__lJ2-JCxw
6,_p_EeYHDrEeSqnN80MQ2uGw
6,_qxAiILg7EeSNPorBlo7x9g
6,_st2Y0HDrEeSqnN80MQ2uGw
7,_p_EeYHDrEeSqnN80MQ2uGw
8,_p_EeYHDrEeSqnN80MQ2uGw
9,_5LN7MLg2EeSNPorBlo7x9g
9,_9eK7YHDrEeSqnN80MQ2uGw
9,_Fslt8OXSEeSa__lJ2-JCxw
9,_S-lawHDqEeSqnN80MQ2uGw
9,_j5vZQLhEEeSNPorBlo7x9g
9,_o10-YHDrEeSqnN80MQ2uGw
9,_p_EeYHDrEeSqnN80MQ2uGw
9,_qxAiILg7EeSNPorBlo7x9g
10,_5LN7MLg2EeSNPorBlo7x9g
10,_ahv3gL0YEeSAHuL4ItXOLQ
10,_tBjC0HDpEeSqnN80MQ2uGw
11,_ahv3gL0YEeSAHuL4ItXOLQ
11,_tBjC0HDpEeSqnN80MQ2uGw
12,_5LN7MLg2EeSNPorBlo7x9g
12,_tBjC0HDpEeSqnN80MQ2uGw
13,_ahv3gL0YEeSAHuL4ItXOLQ
14,_9eK7YHDrEeSqnN80MQ2uGw
14,_B5geQHDsEeSqnN80MQ2uGw
14,_Fslt8OXSEeSa__lJ2-JCxw
14,_S-lawHDqEeSqnN80MQ2uGw
14,_S-lawHDqEeSqnN80MQ2uGw2
14,_h_QpkLhEEeSNPorBlo7x9g
14,_o10-YHDrEeSqnN80MQ2uGw
14,_p_EeYHDrEeSqnN80MQ2uGw
14,_qxAiILg7EeSNPorBlo7x9g
15,_9eK7YHDrEeSqnN80MQ2uGw
15,_B5geQHDsEeSqnN80MQ2uGw
15,_Fslt8OXSEeSa__lJ2-JCxw
15,_S-lawHDqEeSqnN80MQ2uGw
15,_S-lawHDqEeSqnN80MQ2uGw2
15,_h_QpkLhEEeSNPorBlo7x9g
15,_o10-YHDrEeSqnN80MQ2uGw
15,_p_EeYHDrEeSqnN80MQ2uGw
15,_qxAiILg7EeSNPorBlo7x9g
16,_h_QpkLhEEeSNPorBlo7x9g
16,_o10-YHDrEeSqnN80MQ2uGw
16,_qxAiILg7EeSNPorBlo7x9g
17,_h_QpkLhEEeSNPorBlo7x9g
17,_p_EeYHDrEeSqnN80MQ2uGw
18,_9eK7YHDrEeSqnN80MQ2uGw
18,_Fslt8OXSEeSa__lJ2-JCxw
18,_S-lawHDqEeSqnN80MQ2uGw
18,_S-lawHDqEeSqnN80MQ2uGw2
18,_ahv3gL0YEeSAHuL4ItXOLQ
18,_h_QpkLhEEeSNPorBlo7x9g
18,_o10-YHDrEeSqnN80MQ2uGw
18,_p_EeYHDrEeSqnN80MQ2uGw
18,_qxAiILg7EeSNPorBlo7x9g
18,_tBjC0HDpEeSqnN80MQ2uGw
19,_B5geQHDsEeSqnN80MQ2uGw
19,_Fslt8OXSEeSa__lJ2-JCxw
19,_p_EeYHDrEeSqnN80MQ2uGw
20,_o10-YHDrEeSqnN80MQ2uGw
21,_B5geQHDsEeSqnN80MQ2uGw
21,_Fslt8OXSEeSa__lJ2-JCxw
21,_h_QpkLhEEeSNPorBlo7x9g
21,_j5vZQLhEEeSNPorBlo7x9g
21,_o10-YHDrEeSqnN80MQ2uGw
