sentence_id,target_id
1,_dhM6oDVXEeqPG_FgW3bi6Q
2,_bC13QDVWEeqPG_FgW3bi6Q
2,_yA04AKTKEeqKjI323B3R3w
3,_AiuxcDVdEeqPG_FgW3bi6Q
4,_YkXeIDVgEeqPG_FgW3bi6Q
4,_iaElgKpwEeqHXcsU55mirw
4,_kgbngDVgEeqPG_FgW3bi6Q
4,_lnx1oDVWEeqPG_FgW3bi6Q
4,_m3fxEDVWEeqPG_FgW3bi6Q
4,_ouzFYDVgEeqPG_FgW3bi6Q
4,_raxjcDVgEeqPG_FgW3bi6Q
5,_bC13QDVWEeqPG_FgW3bi6Q
6,_AiuxcDVdEeqPG_FgW3bi6Q
6,_bC13QDVWEeqPG_FgW3bi6Q
6,_lnx1oDVWEeqPG_FgW3bi6Q
7,_bC13QDVWEeqPG_FgW3bi6Q
7,_yA04AKTKEeqKjI323B3R3w
8,_bC13QDVWEeqPG_FgW3bi6Q
9,_bC13QDVWEeqPG_FgW3bi6Q
9,_dhM6oDVXEeqPG_FgW3bi6Q
10,_bC13QDVWEeqPG_FgW3bi6Q
10,_yA04AKTKEeqKjI323B3R3w
11,_bC13QDVWEeqPG_FgW3bi6Q
11,_dhM6oDVXEeqPG_FgW3bi6Q
11,_lnx1oDVWEeqPG_FgW3bi6Q
11,_yA04AKTKEeqKjI323B3R3w
12,_yA04AKTKEeqKjI323B3R3w
13,_bC13QDVWEeqPG_FgW3bi6Q
13,_yA04AKTKEeqKjI323B3R3w
14,_lnx1oDVWEeqPG_FgW3bi6Q
14,_yA04AKTKEeqKjI323B3R3w
15,_bC13QDVWEeqPG_FgW3bi6Q
15,_dhM6oDVXEeqPG_FgW3bi6Q
15,_lnx1oDVWEeqPG_FgW3bi6Q
15,_yA04AKTKEeqKjI323B3R3w
16,_yA04AKTKEeqKjI323B3R3w
17,_lnx1oDVWEeqPG_FgW3bi6Q
17,_yA04AKTKEeqKjI323B3R3w
18,_AiuxcDVdEeqPG_FgW3bi6Q
19,_AiuxcDVdEeqPG_FgW3bi6Q
19,_lnx1oDVWEeqPG_FgW3bi6Q
20,_AiuxcDVdEeqPG_FgW3bi6Q
21,_AiuxcDVdEeqPG_FgW3bi6Q
22,_lnx1oDVWEeqPG_FgW3bi6Q
23,_lnx1oDVWEeqPG_FgW3bi6Q
24,_lnx1oDVWEeqPG_FgW3bi6Q
25,_lnx1oDVWEeqPG_FgW3bi6Q
26,_yA04AKTKEeqKjI323B3R3w
27,_YkXeIDVgEeqPG_FgW3bi6Q
27,_iaElgKpwEeqHXcsU55mirw
27,_kgbngDVgEeqPG_FgW3bi6Q
27,_m3fxEDVWEeqPG_FgW3bi6Q
27,_ouzFYDVgEeqPG_FgW3bi6Q
27,_raxjcDVgEeqPG_FgW3bi6Q
28,_YkXeIDVgEeqPG_FgW3bi6Q
28,_iaElgKpwEeqHXcsU55mirw
28,_kgbngDVgEeqPG_FgW3bi6Q
28,_lnx1oDVWEeqPG_FgW3bi6Q
28,_m3fxEDVWEeqPG_FgW3bi6Q
28,_ouzFYDVgEeqPG_FgW3bi6Q
28,_raxjcDVgEeqPG_FgW3bi6Q
29,_YkXeIDVgEeqPG_FgW3bi6Q
29,_iaElgKpwEeqHXcsU55mirw
29,_kgbngDVgEeqPG_FgW3bi6Q
29,_m3fxEDVWEeqPG_FgW3bi6Q
29,_ouzFYDVgEeqPG_FgW3bi6Q
30,_YkXeIDVgEeqPG_FgW3bi6Q
30,_iaElgKpwEeqHXcsU55mirw
30,_kgbngDVgEeqPG_FgW3bi6Q
30,_lnx1oDVWEeqPG_FgW3bi6Q
30,_m3fxEDVWEeqPG_FgW3bi6Q
30,_ouzFYDVgEeqPG_FgW3bi6Q
30,_raxjcDVgEeqPG_FgW3bi6Q
31,_AiuxcDVdEeqPG_FgW3bi6Q
31,_m3fxEDVWEeqPG_FgW3bi6Q
31,_ouzFYDVgEeqPG_FgW3bi6Q
31,_raxjcDVgEeqPG_FgW3bi6Q
32,_AiuxcDVdEeqPG_FgW3bi6Q
32,_YkXeIDVgEeqPG_FgW3bi6Q
32,_iaElgKpwEeqHXcsU55mirw
32,_kgbngDVgEeqPG_FgW3bi6Q
32,_m3fxEDVWEeqPG_FgW3bi6Q
34,_YkXeIDVgEeqPG_FgW3bi6Q
34,_iaElgKpwEeqHXcsU55mirw
34,_kgbngDVgEeqPG_FgW3bi6Q
34,_m3fxEDVWEeqPG_FgW3bi6Q
35,_YkXeIDVgEeqPG_FgW3bi6Q
35,_kgbngDVgEeqPG_FgW3bi6Q
35,_m3fxEDVWEeqPG_FgW3bi6Q
35,_ouzFYDVgEeqPG_FgW3bi6Q
36,_YkXeIDVgEeqPG_FgW3bi6Q
36,_iaElgKpwEeqHXcsU55mirw
36,_kgbngDVgEeqPG_FgW3bi6Q
36,_lnx1oDVWEeqPG_FgW3bi6Q
36,_m3fxEDVWEeqPG_FgW3bi6Q
36,_ouzFYDVgEeqPG_FgW3bi6Q
36,_raxjcDVgEeqPG_FgW3bi6Q
37,_dhM6oDVXEeqPG_FgW3bi6Q
38,_dhM6oDVXEeqPG_FgW3bi6Q
38,_kgbngDVgEeqPG_FgW3bi6Q
39,_dhM6oDVXEeqPG_FgW3bi6Q
39,_raxjcDVgEeqPG_FgW3bi6Q
40,_dhM6oDVXEeqPG_FgW3bi6Q
41,_dhM6oDVXEeqPG_FgW3bi6Q
43,_dhM6oDVXEeqPG_FgW3bi6Q
