sentence_id,target_id
4,bbb-graphql-client-test/deploy.sh
4,bbb-graphql-middleware/demo/client/run-watch.sh
4,bbb-graphql-middleware/demo/client/run.sh
4,bbb-graphql-middleware/demo/client/stress-test.sh
4,bigbluebutton-html5/deploy_to_usr_share.sh
4,bigbluebutton-html5/run-dev.sh
4,bigbluebutton-html5/test-html5.sh
4,bigbluebutton-html5/transifex.sh
4,build/packages-template/bbb-html5-nodejs/build.sh
4,build/packages-template/bbb-html5/after-install.sh
4,build/packages-template/bbb-html5/after-remove.sh
4,build/packages-template/bbb-html5/before-install.sh
4,build/packages-template/bbb-html5/before-remove.sh
4,build/packages-template/bbb-html5/build.sh
4,build/packages-template/bbb-html5/kill_mongo.sh
4,build/packages-template/bbb-html5/mongod_start_pre.sh
4,build/packages-template/bbb-html5/opts-jammy.sh
4,build/packages-template/bbb-html5/run_mongo.sh
4,build/packages-template/bbb-html5/systemd_start.sh
4,build/packages-template/bbb-html5/systemd_start_frontend.sh
4,build/packages-template/bbb-html5/workers-start.sh
5,bbb-graphql-client-test/deploy.sh
5,bbb-graphql-middleware/demo/client/run-watch.sh
5,bbb-graphql-middleware/demo/client/run.sh
5,bbb-graphql-middleware/demo/client/stress-test.sh
5,bbb-webrtc-sfu.placeholder.sh
5,bigbluebutton-html5/deploy_to_usr_share.sh
5,bigbluebutton-html5/run-dev.sh
5,bigbluebutton-html5/test-html5.sh
5,bigbluebutton-html5/transifex.sh
5,build/packages-template/bbb-html5-nodejs/build.sh
5,build/packages-template/bbb-html5/after-install.sh
5,build/packages-template/bbb-html5/after-remove.sh
5,build/packages-template/bbb-html5/before-install.sh
5,build/packages-template/bbb-html5/before-remove.sh
5,build/packages-template/bbb-html5/build.sh
5,build/packages-template/bbb-html5/kill_mongo.sh
5,build/packages-template/bbb-html5/mongod_start_pre.sh
5,build/packages-template/bbb-html5/opts-jammy.sh
5,build/packages-template/bbb-html5/run_mongo.sh
5,build/packages-template/bbb-html5/systemd_start.sh
5,build/packages-template/bbb-html5/systemd_start_frontend.sh
5,build/packages-template/bbb-html5/workers-start.sh
5,build/packages-template/bbb-webrtc-sfu/after-install.sh
5,build/packages-template/bbb-webrtc-sfu/before-install.sh
5,build/packages-template/bbb-webrtc-sfu/before-remove.sh
5,build/packages-template/bbb-webrtc-sfu/build.sh
5,build/packages-template/bbb-webrtc-sfu/opts-jammy.sh
6,bbb-graphql-client-test/deploy.sh
6,bbb-graphql-middleware/demo/client/run-watch.sh
6,bbb-graphql-middleware/demo/client/run.sh
6,bbb-graphql-middleware/demo/client/stress-test.sh
6,bbb-graphql-server/build_hasura.sh
